cycle,phase,y_out
694,015b50ebcca1,0110946fdec0e9
695,015b92957f25,0110c7e4e2ed98
696,015c1dd3013b,011135028d22ab
697,015cce156f9c,0111bf228b539e
698,015d10138420,0111f2d96f54f6
699,015dca91f895,011284fe226cd1
700,015e02bad905,0112b1004d596a
701,015ef45bf5e8,01136e5919185b
702,015f34243768,0113a0543bdfcc
703,015ff5b801eb,01143804db3503
704,016029349952,0114605d46981a
705,0160c37a7886,0114d940e19949
706,01611a56bc34,01151d513a2e0a
707,0161b9637872,011599f2ad5a5e
708,016266371fcc,0116215f828476
709,0162a23add44,011650664b0bee
710,0163463ffa8c,0116d0ec1bf272
711,0163c7ac408f,01173655b0948f
712,016440d54c81,01179545ad9dbf
713,0164e5e2ffcb,0118169a1d5b6a
714,01651550d12a,01183bc3f135eb
715,01659ee6363d,0118a791d7e9bf
716,01661dbe003b,01190af51ada6c
717,0166c9b4c193,011991b2dbe450
718,016762561cc4,011a094a49b9a8
719,0167b9213b72,011a4d4bb05162
720,01685abc1db5,011acbeaed0fe0
721,0168d66e01ac,011b2cd5d5a02e
722,016918f8c031,011b60f8db8f93
723,0169aba92e57,011bd3e7afafe1
724,016a5a3681b4,011c5caaf05992
725,016ab9c8a073,011ca78c2c324e
726,016b393d9b72,011d0b68de28cb
727,016bb685f36d,011d6d914610cc
728,016c7eb00bfd,011e0a64ac8058
729,016c8dfa7f1b,011e165f917005
730,016d4b058b96,011eaa7beefc11
731,016dc3fb6587,011f0940bdf038
732,016e16479b2c,011f49baf59b01
733,016e91357d22,011faa0a65bf39
734,016f418d7383,01203432ac047b
735,016fd80965b0,0120aa18339900
736,01703638136c,0120f3e18e724d
737,0170cd27799a,01216a21251b45
738,01714eee339d,0121cfcce8a608
739,0171efebd4df,01224decc139f5
740,01720658500c,01225f7dfa2cd6
741,0172ae7a545c,0122e335e4773b
742,0173279ca84f,0123421bc56718
743,0173d19a95a3,0123c747fe66af
744,01747c9b37f9,01244d3e9385c8
745,01748c53ef18,0124598f84fcd1
746,017535e9b76b,0124de69817893
747,0175cb498396,0125536dfb0fcb
748,0176088fa311,0125836e2e67a6
749,01769fd6283f,0125f9ef9a9524
750,01773d823a7b,01267573953e72
751,0177e2e87ec5,0126f704eeea62
752,01782ee0765d,01273287a14ca0
753,0178eb9ee1d7,0127c661f4ebb6
754,01796eef15dd,01282d3f0b2033
755,0179f5a36aeb,012896c3fa754c
756,017a14d49329,0128af3309b6da
757,017a9347f826,0129124099eb74
758,017b6b1528d6,0129bb4b8bb894
759,017bc762268e,012a039892668b
760,017c7bced2f7,012a90ecbeba00
761,017ca2e74e45,012aaf8c77edbb
762,017d36b5506d,012b2353216e01
763,017d82489004,012b5e85d08105
764,017e2cce1c59,012be4175f82f4
765,017ec68ec48d,012c5c86101ad5
766,017f1dec713b,012ca0f4b05a8e
767,017fa636884c,012d0bb54b6cbe
768,018053ed4ca7,012d93c5edabbb
769,0180f1cc38e3,012e0f6d728bde
770,018107b3680f,012e2095537cb8
771,0181e847f1d0,012ed07c9368fc
772,01824be34297,012f1e80d4c9fd
773,0182f7298cee,012fa4a708edc9
774,0183395f1772,012fd88284dec4
775,01838254a704,013011a7649781
776,01845982e1b3,0130ba305fe858
777,01848fac9e1f,0130e49c4d391a
778,01850a205c14,013144845ef795
779,0185f2708ce4,0131fa7782fd97
780,0186573b04ae,013249680aec8d
781,0186d25751a4,0132a9d3806812
782,01870684180d,0132d2b06e52bf
783,0187aa6b8354,0133530e8ba432
784,0188509690a1,0133d53250555a
785,01889ba78037,01340ffc8bb755
786,018903f32b07,013461aaf651db
787,0189af51675e,0134e7e09b7813
788,018a0dbc631b,013531d256b5e2
789,018ae51711ca,0135da7a11074e
790,018b24327548,01360be6191599
791,018ba8ea1951,013673d5d80f64
792,018c0eef5d1d,0136c3bb3aeafb
793,018c8c9bdf19,01372626890522
794,018d48e2d791,0137b99854b7fe
795,018de1397ac2,013830e4d2e141
796,018e780e5ef0,0138a702f89407
797,018e8c27cd18,0138b6c063dd24
798,018f77012fee,01396ea97c925a
799,018fb3ff6c67,01399e6ce6ed5e
800,01906c1446d8,013a2e93d5ca36
801,0190a128b842,013a5824b751de
802,01912a665f54,013ac39d22c199
803,0191ee37cddc,013b5cf40d7439
804,01925897f4b1,013bb040948bf5
805,0192e40885c8,013c1d71170d89
806,019319474432,013c4722b42b2f
807,01939d9a7b3b,013caec0b2452b
808,0194314c4a62,013d22676ebb3d
809,0194cfad0e9f,013d9e6b7a4222
810,019567b4c1cf,013e1576c2b4e3
811,0195d01b58a0,013e673651a9d9
812,01961b802737,013ea23f3bc1ec
813,0196b8f83871,013f1d8c2adbd9
814,01974b1bb696,013f8ff9a69d43
815,0197c36a4786,013fee2cf9c15d
816,0198099e6a13,014025251f681e
817,0198b647e06c,0140ac567f1ebd
818,01991dc5013b,0140fd5e3942e3
819,019984732208,01414dc3bf3e6a
820,019a46adf48d,0141e5d766730a
821,019af6f5e9ed,01426fdd022fdd
822,019b625582c4,0142c3eea6d8ae
823,019bfeddcdfd,01433e7d57be37
824,019c71d1a6e3,0143987dc15e7e
825,019c8ad82f15,0143ac15b3daf2
826,019d374e1d6e,0144331c5d573e
827,019dfc8e27f9,0144cd8b346184
828,019e69c860d3,0145230f74400b
829,019e99c09533,0145489ddb3772
830,019f3a8bac75,0145c6810303cc
831,019f9524102a,01460d6e852f42
832,01a0286cff50,014680bdcef72c
833,01a08afcf915,0146cde7d70d47
834,01a15cc714b9,01477225c906db
835,01a18d7b691a,01479847085dbc
836,01a20e36671c,0147fd0ecef4a3
837,01a29cd73d39,01486cb7b63052
838,01a32515324a,0148d7607b891f
839,01a3a72c0e4e,01493d37f3ed90
840,01a41db7743b,01499a05886082
841,01a4ec153fd8,014a3b9323b316
842,01a56466e6c8,014a99c3dbe2ea
843,01a5e009e4c0,014afa8d4aafd3
844,01a6271f084e,014b32328623bd
845,01a6eb78e0d6,014bcbe7b95dcb
846,01a7590912b2,014c21ac426da8
847,01a7a1a4cb43,014c5a82eb06ef
848,01a863b805c7,014cf26f20ee0a
849,01a8cb400196,014d437a5c7f3f
850,01a942249784,014da08bdbe23e
851,01a9e0c89ec1,014e1cba5570a0
852,01aa01694602,014e36449fe303
853,01aad0a47ea1,014ed87bc206a1
854,01ab633e50c6,014f4b3cd14c91
855,01abacfd4059,014f84f6809561
856,01ac1e35b03c,014fdd963e42f7
857,01ac9d5c3f3a,0150411d32c70d
858,01ad77b723ef,0150ec0799cc17
859,01adb0069360,0151181b11d165
860,01ae33bc2167,01517f32d58bd5
861,01aee7191ace,01520b971d3aa0
862,01af164beb2c,015230888bf42d
863,01af9d64753a,01529a465384f3
864,01b072b778e5,0153413ea25e3e
865,01b09f08f83e,015363eebd30ca
866,01b104958b09,0153b36a2085c9
867,01b191d2c523,015421f5fdfd8a
868,01b20e7e981c,01548389f30488
869,01b28955b312,0154e3aedb73a7
870,01b37a88e0f5,0155a0765dd60b
871,01b3e2c963c5,0155f20e5ea9ca
872,01b478845ef1,0156673e37c71d
873,01b4c4a52e89,0156a2d314d4a8
874,01b555f6ccab,0157148e9f0e98
875,01b5ddfc30bb,01577f030e40c5
876,01b60bd7ab17,0157a2e6ba58fd
877,01b6c1994683,01583125f3d2f0
878,01b73e0c307c,0158928b49fc87
879,01b7f8db0ff1,015924bdee17de
880,01b828a35e51,01594a22fae240
881,01b8aa4fe054,0159af9e8c37e4
882,01b936d1ec6d,015a1d947151c0
883,01b9f011dae0,015aae8dad43b6
884,01ba3fae597f,015aecdb004d5a
885,01bab9e2d773,015b4c7d65132d
886,01bb24acde49,015ba00f3c3e34
887,01bbd70875ae,015c2ba29aa1c1
888,01bc4ddb7a9b,015c889f15b856
889,01bc83e80e07,015cb2eadf63df
890,01bd3fdde87f,015d46011f27ba
891,01bd9762be2e,015d8a7db1f368
892,01be47a9a38f,015e146ec90220
893,01beabf16357,015e62e77cc5c8
894,01bf7801e9f0,015f029670070d
895,01bfe08096c1,015f545b033f3e
896,01c074b3b3e9,015fc8525f419d
897,01c08d0cb81a,015fdb5fae36c0
898,01c14791be8f,01606d52d49a36
899,01c186fddf0d,01609ef356dbd6
900,01c23b308b76,01612bf390a56c
901,01c2d143eaa2,0161a1618bb188
902,01c377624eee,0162235ccd1f9d
903,01c3d43276a8,01626bfc0be2b4
904,01c45b7307b6,0162d5d00018d2
905,01c4f91cdef2,0163512cc6f428
906,01c5522472a4,016396d5b55249
907,01c5c5b23d8b,0163f13f638870
908,01c61b6a0c36,01643450c4b712
909,01c6d3196ea6,0164c408b599f7
910,01c747e50f8f,01651f6a7cbdbb
911,01c7bccd1079,01657ae249ba74
912,01c8622079c4,0165fc3c013247
913,01c8e3377ec6,0166613ba5aaf7
914,01c9018d0203,016678f7455c65
915,01c99e0ed53c,0166f369fe75ea
916,01ca433d2a86,016774a5a59eaa
917,01caba70ef74,0167d1e81cd8fa
918,01cb64612dc8,016856dbfa7825
919,01cbe0bf68c1,0168b8289c24f2
920,01cc7a8304f5,016930746fd374
921,01ccbe3b9d7c,0169656f7e68ba
922,01cd05826e0b,01699d32952fcc
923,01cd8e62ab1c,016a0847892c78
924,01ce5750e5ae,016aa578a47a9d
925,01cee0096bc0,016b106de9bb54
926,01cf0d6da61a,016b33f07b7774
927,01cfb2387b64,016bb4db3f7b64
928,01d01821ac30,016c0494a52d11
929,01d0c4c83689,016c8ba48ba87e
930,01d10b7bb516,016cc2f3692cea
931,01d1b8bcbb71,016d4a7b97a7c1
932,01d2360c3a6c,016dac8244e5ff
933,01d2dc61e2b8,016e2ea01850a9
934,01d339617a72,016e775f9a5a52
935,01d3bf274b7e,016ee004370929
936,01d420437140,016f2bfac8ebdf
937,01d4e93c4cd2,016fc92fab42f0
938,01d52eafd95d,016fff83410e84
939,01d5d2ec09a5,01707ffaf5090b
940,01d667962fcf,0170f4446569fc
941,01d6f7b957ef,01716502f9c819
942,01d70453ad08,01716ede9ad1e0
943,01d7a13ad542,0171e99912f3e7
944,01d859ef51b3,01727a123dd218
945,01d8c5b6de8b,0172ce5fb1b716
946,01d96815d9d0,01734d60185451
947,01d9967f902c,017371ad88d9dd
948,01da0dd5bc1b,0173cf049f5412
949,01da9a0ec734,01743cb1904397
950,01db201b3b40,0174a589fda56e
951,01dbede21ddb,0175467c03a910
952,01dc5dec4fbb,01759e1d2196c6
953,01dc8c16ed18,0175c238bce571
954,01dd7e64b2fc,01767fbb269862
955,01ddb0c65661,0176a7227c3a6d
956,01de5471e7a8,0177272431b56a
957,01debb213276,01777773556374
958,01df444f2488,0177e2bca66ad3
959,01dfa64c1f4c,01782f5f25ee44
960,01e006c1670d,01787acf293fc7
961,01e0f5fb76eb,017935e690d42b
962,01e176136bec,01799a13bfeb69
963,01e1b2cf5665,0179c99307399c
964,01e260d1adc1,017a51a84c4442
965,01e2d26f9ba4,017aaa8297b316
966,01e31e46693c,017ae5d199ebc9
967,01e3a767de4e,017b510f0250a2
968,01e460b59bc1,017be1f82ce138
969,01e4b4c37d69,017c23b3634868
970,01e50158ff02,017c5f97044649
971,01e581699502,017cc3bc95f0b9
972,01e6421c0f84,017d5a6c9f7a84
973,01e6c738fe8e,017dc2843554c1
974,01e741180b82,017e21d11ef6b3
975,01e799e45833,017e67411b1d1a
976,01e819cfeb33,017ecb488fa556
977,01e8e18dfec3,017f6779213cdc
978,01e9702c6ee0,017fd6fe519713
979,01e9c5240d8a,0180196ec5bd97
980,01ea61380ec2,01809379b08309
981,01eae07c5ec0,0180f6fd0dcbff
982,01eb159b082b,018120861efc43
983,01ebe23090c4,0181c07daa92d6
984,01ec71d758e3,018230cffd8640
985,01eced39fdda,01829149757664
986,01ed2044b940,0182b932385f0e
987,01edda4dc3b4,01834aa780a4ed
988,01ee70cca8e1,0183c052b9f2ac
989,01eeb4f8bb69,0183f59ff69348
990,01ef4a666194,01846a75148c32
991,01ef907b8220,0184a1407a03d4
992,01f02a52e154,0185198865f070
993,01f090667620,01856957358424
994,01f16d18e1da,018615e3a08850
995,01f1c0f5b381,0186577481f2dd
996,01f25d40dfba,0186d1a602f815
997,01f29b2d1336,0187020f784174
998,01f343d11687,018785e7a241f7
999,01f3d0b432a1,0187f40cd2ccc6
1000,01f4768984ed,018875b25f842a
1001,01f4bb726d76,0188ab91ba8daa
1002,01f51fdfe53f,0188fa14d248d1
1003,01f58ceae119,01894f53f91368
1004,01f63cbbb079,0189d8c63ccbd6
1005,01f699586632,018a212cac31ae
1006,01f70bf22917,018a7ac37bc562
1007,01f7da899cb5,018b1c43cc9987
1008,01f86b8244d7,018b8d97ef37af
1009,01f8867cde0c,018ba2af01ab35
1010,01f95f90c3bf,018c4c60a6cb3f
1011,01f9d5bc48ab,018ca8c091a533
1012,01fa3f24207e,018cfb25f036e7
1013,01fad579b7aa,018d70a9fc0676
1014,01fb42a09785,018dc5fc9ecf92
1015,01fbe16ac4c2,018e421c1a2e4d
1016,01fc700421e0,018eb19358c37b
1017,01fca164cc42,018ed82c23ce70
1018,01fd20e27e41,018f3bd3ca0e7d
1019,01fda6b8ee4d,018fa4712e9d09
1020,01fe1e212a3c,019001c6c31a2d
1021,01fe8550020a,0190526dafc8ba
1022,01ff0d735f1a,0190bcd6b3f83e
1023,01ff8486a709,019119e9411691
1024,02002c961b59,01919d45343806
1025,0200c3c93687,019213730af6c4
1026,0201164c172c,019253f0bd4e21
1027,0201eeefcfdd,0192fd43b8bf75
1028,02020d19d01a,019314d722abca
1029,0202de5a4abc,0193b8632d6400
1030,020307c1850f,0193d8bf3e1d4e
1031,0203becc457d,019467ce734405
1032,02047b7f2ff6,0194fb48f8db5e
1033,02049d091d3a,0195157f4ae198
1034,020520048b40,01957bdd945348
1035,0205f12feae2,01961f56ad67d6
1036,020629351352,01964b1eabb54e
1037,020685d78e0b,019693840f499b
1038,020732a20765,01971a8defadfc
1039,0207d6eaa1ad,01979af15cf93c
1040,020858c65eb1,0198006d361f93
1041,0208c4437e88,0198546d8a90ab
1042,02093c02d878,0198b20227c92d
1043,0209b4084468,01990fcd4f97c3
1044,020a6959f0d2,01999d7f28dd3d
1045,020a80c6cf01,0199afcd7945e4
1046,020b64ebe3c9,019a62164aa349
1047,020bcf50b69e,019ab53a510240
1048,020c5232aba4,019b1b8113c69a
1049,020ca8575c50,019b5ed1b3a973
1050,020d75fe04eb,019bff84e7c23f
1051,020df1c7d8e3,019c603fb19699
1052,020e0e2f6c1c,019c7671c06f3c
1053,020ea3e70b47,019ceb6f036a01
1054,020f3b361c76,019d61aa4f33ab
1055,020fd62d8aac,019ddac0ea15ce
1056,0210774b14ee,019e58a51dd37c
1057,0210ffe3b7ff,019ec360658913
1058,0211576d0dae,019f07c61f8220
1059,0211887daa10,019f2e1c69bd4e
1060,0212121c8224,019f99a3feb5a9
1061,021283b74307,019ff2678dd7e5
1062,021307d7b30f,01a059a3bd0294
1063,0213b570196a,01a0e14620cddb
1064,021449569992,01a154d4ad531a
1065,0214b9478c72,01a1ac4a909c93
1066,02155786efaf,01a227ee161f68
1067,0215e9f8b6d3,01a29a587be63b
1068,021619483432,01a2bf4f009d9e
1069,0216e47676c8,01a35e0c8b4270
1070,021742e7a585,01a3a7d56749d9
1071,0217c2c76585,01a40bbc947838
1072,02182b5c3856,01a45d70f746ba
1073,0218eaa1dfd5,01a4f2df28c448
1074,02194b42ae96,01a53e5c75e3f5
1075,02198bc80117,01a570c4514663
1076,021a619982c3,01a617ce889ab5
1077,021aaa23a754,01a65079ccea00
1078,021b7a3cf0f4,01a6f30b37653a
1079,021bcfa26a9f,01a735c156b141
1080,021c5222f4a4,01a79bb3c66aa4
1081,021cc1d1ad83,01a7f2f25e21a4
1082,021d55574baa,01a8662feff631
1083,021dd73a85ae,01a8cba6b20c97
1084,021e32b76e65,01a9131e2d5b87
1085,021ec87dd390,01a9881d72d397
1086,021f416e9a82,01a9e6964b0983
1087,021f99302f32,01aa2b2304ab2b
1088,02203431cd68,01aaa4378a3361
1089,0220f475f7e8,01ab3a66679b4c
1090,0221563bc2ac,01ab86c574d619
1091,0221995f4632,01abbb36ba9e7d
1092,02224e08f49c,01ac4854491dbd
1093,0222b303fa66,01ac97344185e4
1094,022321d3a043,01acedc1c055d4
1095,0223b85fac70,01ad63586d5b67
1096,022479cfc3f3,01adfa6ed16628
1097,0224afedbc5f,01ae24b38edac6
1098,02255c2714b8,01aeab378a4b15
1099,0225f30542e6,01af210d022eb5
1100,02265eb516bd,01af75285d716d
1101,0226ccf51e99,01afcb440c2673
1102,02270a830015,01affb57448aff
1103,022791dfe823,01b0650fabb4ef
1104,02286d03d2da,01b11035df74ef
1105,02288957ff12,01b12655c90ef3
1106,022913104526,01b191e495b038
1107,0229c8bb7c91,01b21fc5cb2614
1108,022a69a2d4d3,01b29d6ef88a4d
1109,022ad9503cb2,01b2f4a62d1f2a
1110,022b4053be80,01b345191ccb50
1111,022bc61fde8c,01b3ad96321c85
1112,022c6994fed3,01b42d3c9e54a1
1113,022ced93bcdb,01b49450c269d9
1114,022d34ae5069,01b4cbd78c29a6
1115,022db2d0f065,01b52e57cccba2
1116,022e3d792e7a,01b59a9f133287
1117,022eead458d5,01b621fea7edd2
1118,022f4ddcd99b,01b66f5425a013
1119,022fa14e9242,01b6b07d288afa
1120,02304d0a479a,01b73697591c3d
1121,0230913ff722,01b76bda9d5df6
1122,0231787838f0,01b820675fed17
1123,0231ed54a3da,01b87ba78646df
1124,0232629f27c5,01b8d73d6babb5
1125,0232d40070a8,01b92fc54db1c0
1126,023373754fe6,01b9ac4735ad49
1127,02338b5b0016,01b9bef002a341
1128,023466aaaccd,01ba6a2d907a25
1129,0234e0bbadc1,01bac97cc4455f
1130,023503a4fa07,01bae4bef56ec4
1131,0235c8158e90,01bb7e1fa1606f
1132,02360b3bb816,01bbb28d57a6a4
1133,02369713852e,01bc1fbcd40d9f
1134,023717341f2e,01bc83c6580965
1135,0237f7f42cef,01bd333fc165c6
1136,0238677d2cce,01bd8a5445a5bf
1137,0238f025dee0,01bdf50600955e
1138,0239592b9ab2,01be470464144b
1139,023996a2b82d,01be77011e59a1
1140,023a0335e706,01becbc53c9832
1141,023ad60c94ac,01bf705f86b4c8
1142,023b34f04d69,01bfba73f349b3
1143,023bd68913ad,01c0389c00692c
1144,023c5248c9a4,01c09937a38c25
1145,023ceb5d8cd6,01c110b9131106
1146,023d49c31693,01c15a6a28823d
1147,023da04b1c40,01c19df73d8c51
1148,023e2034b140,01c201d2027f6b
1149,023ec2aaa085,01c280a4b72660
1150,023f4e40d79c,01c2ed9bdf931a
1151,023f8248b504,01c31639a953c4
1152,02406b9481d7,01c3cc56d8ae2e
1153,02408601b60c,01c3e0f7cc5e6a
1154,024163e26cc7,01c48e2a42155f
1155,0241901dbc20,01c4b0b119a3cd
1156,0242319f1963,01c52ec28688cf
1157,02428e6ca91c,01c577330a6268
1158,02435a7cbcb4,01c6167bbc86e7
1159,0243b2221564,01c65ae54bc29a
1160,024429a75553,01c6b82fe4af4f
1161,0244eb715cd6,01c74f725add8a
1162,024563c0a0c7,01c7ad5a0112b4
1163,0245e4e99ac9,01c81229d50e15
1164,0246709c1ae1,01c87f32d053db
1165,0246da91adb5,01c8d1e65f31fc
1166,024736bafc6d,01c919d4d6622c
1167,0247e8c42ed1,01c9a4c93926bd
1168,024824884649,01c9d36e9e6b8f
1169,0248aecb7d5d,01ca3f57992006
1170,02492354b146,01ca9a4b548944
1171,0249e13db2c2,01cb2e82a556d2
1172,024a7012b8e0,01cb9dfb8bee5d
1173,024aa818ac50,01cbc9b48565f8
1174,024b15d29a2b,01cc1f56c21f66
1175,024be49e06c9,01ccc0b9bea777
1176,024c05fe520b,01ccdac5d09cf5
1177,024cbaef1b75,01cd67fac9999a
1178,024d0a559d14,01cda5f184e55e
1179,024dfb6909f6,01ce62135baeb2
1180,024e0ca9f319,01ce6f8a36ee7f
1181,024ec7c0a98f,01cf0189d54159
1182,024f705a95e0,01cf851b9d4265
1183,024f8fde981f,01cf9db380643c
1184,025079907bf3,01d054103f23f7
1185,0250c27b3484,01d08cf6813dcc
1186,02517e3a63fc,01d11f775fb65e
1187,0251cd7a999a,01d15d4e92ef07
1188,02525cc8c8b9,01d1cd21172de6
1189,0252ca08a094,01d22260616d5a
1190,025374a9e8e9,01d2a78472789c
1191,0253f074e8e0,01d3081c4db003
1192,02541c85be39,01d32a7e731df7
1193,0254afcecb5f,01d39d6a7f1128
1194,0255523a07a4,01d41c25035c5d
1195,02558541660a,01d443f5b68c2c
1196,025620963d41,01d4bd27f97a14
1197,0256ef2f94de,01d55e59e6e2e5
1198,025776d79aed,01d5c8316621ec
1199,0257980ff230,01d5e21c9b7356
1200,02586de51edb,01d688f1ffcf26
1201,02589508dc2a,01d6a77b5fc74f
1202,0259374b866e,01d7261372f74d
1203,0259d44c6ea8,01d7a09123e719
1204,025a31f94b63,01d7e9a6518218
1205,025a9734842e,01d838a074e021
1206,025b60baa8c1,01d8d5d8ba52b7
1207,025b941eba28,01d8fdf060ab42
1208,025c3e759c7c,01d982d3c599be
1209,025c9c086a38,01d9cbd39d09bc
1210,025d2c25e058,01da3c40fb4744
1211,025ddfeab5bf,01dac87e4c8054
1212,025e7498f5e9,01db3c7a9ec8e4
1213,025eb1d67063,01db6c407e22fb
1214,025f21ea1343,01dbc3ae6f1eae
1215,025fddd03dbb,01dc5641c40cdd
1216,026020be3541,01dc8a77689c7b
1217,0260f66c75ec,01dd31264dc8b4
1218,02616d4019da,01dd8dd705263c
1219,0261b12b3462,01ddc2d1a5c345
1220,026245dc3a8b,01de36cd95dca5
1221,0262ae94595d,01de887c8b4017
1222,02631fbcd63f,01dee0c06c0d40
1223,0263ca137c94,01df659ddf3cc1
1224,02645905e9b2,01dfd51d59bb80
1225,0264cd93fa9b,01e03006a22fd8
1226,026564d12cc9,01e0a5fd28c979
1227,0265a4dcf249,01e0d7f15d25d1
1228,02666cea1cd9,01e173f99d5a7e
1229,0266ecad3cd9,01e1d79f837a21
1230,02672549f94a,01e203c70552b7
1231,0267f99776f3,01e2a95c04ea9c
1232,02684d53b99a,01e2eaaaa951ed
1233,0268b29dfc65,01e339aa1cd6f2
1234,02691ad01d35,01e38aed87039c
1235,0269db8eebb7,01e4213ff4c54b
1236,026a0aa99d15,01e445fc6c625f
1237,026aab201c56,01e4c320e15713
1238,026b536876a6,01e5465e0ed50e
1239,026bc8cb2f91,01e5a1e97cb296
1240,026c756ea6ea,01e6288b6c5e0d
1241,026c8e697a1c,01e63c0665f222
1242,026d24f3e649,01e6b16c2c9929
1243,026da9902153,01e718d600b91c
1244,026e09c1b713,01e763d98fc597
1245,026ef8abf8f1,01e81e287c394c
1246,026f10af4e21,01e830e22dc547
1247,026fbfdda17f,01e8b97d0e9be3
1248,02704addae95,01e925e0e5e6c1
1249,027091957523,01e95d05c63391
1250,027116b38f2d,01e9c4d2ca0433
1251,027186ef900d,01ea1c56d69be1
1252,02720e996d1d,01ea861f789354
1253,0272a3cfd147,01eafa784e4d41
1254,0273797585f2,01eba10e8155c5
1255,027382bdd005,01eba84b586002
1256,027438e7d371,01ec36547f01ef
1257,0274a480eb49,01ec8a397be444
1258,0275714613e2,01ed29e1d52125
1259,0275ff7c3efe,01ed98c2fa5a21
1260,02766757bece,01ede9bc79fee7
1261,0276aacaa555,01ee1e52df0ec4
1262,02774fd2179f,01ee9efd5f2df2
1263,0277c11aba82,01eef74f9fc5fc
1264,02780c941319,01ef322751fa74
1265,0278d74adcae,01efd0320fddf0
1266,027913a27027,01efff3d501828
1267,0279a2c52745,01f06ed477a5f8
1268,027a7be3aff7,01f11818a4a607
1269,027aab9b7457,01f13d4bf24ed9
1270,027b6b9c04d7,01f1d2fa6d4914
1271,027ba663624c,01f200ccf469ea
1272,027c64a96ec9,01f29521962023
1273,027cd1d24ba3,01f2ea3a1d263a
1274,027d2a7fac54,01f32f5ae6b9de
1275,027df4194de8,01f3cc827d8e34
1276,027e3de4397b,01f406087721c6
1277,027ed40140a8,01f47b0c9b73eb
1278,027f2a6a4c54,01f4be682fb561
1279,027fc9c6c493,01f53aa116c77e
1280,028021aee843,01f57f26e5758b
1281,0280c3b63487,01f5fd735255a6
1282,02812054c440,01f645a517b206
1283,0281da87adb5,01f6d6c7bd3ecb
1284,028218c05e31,01f707476ffccb
1285,0282d17b09a2,01f79743f7d7b7
1286,02835f93f2bf,01f80605616bc6
1287,02839e33e23c,01f836d51a31fc
1288,028455eb7cab,01f8c606611935
1289,0284d4559ba8,01f9288da271c1
1290,02850d58b81a,01f954fd10c6d2
1291,028590df4921,01f9bb7fada45a
1292,0286619f21c3,01fa5e31acfcf4
1293,0286c147cd82,01faa8bf68b0da
1294,0287442ff588,01fb0ec58009b1
1295,0287e259bfc4,01fb8a09448bcf
1296,028835662d6a,01fbcac26c2f68
1297,028892cf7d25,01fc138eed62d8
1298,02892782874f,01fc87719aa138
1299,028995af222b,01fcdd4df33194
1300,028a47677f8e,01fd67cd96c196
1301,028aa0668d40,01fdad285c5b35
1302,028b671551ce,01fe47fd0a8f51
1303,028b90a75521,01fe68622087f2
1304,028c05e5f90b,01fec3bfb2ec84
1305,028ce602dacc,01ff7264111e1b
1306,028d32893365,01ffae05d0d529
1307,028d9b463636,01ffffa3a33865
1308,028e42c07b85,02008224a353eb
1309,028ebb964877,0200e04cea7029
1310,028f1cdb0b39,02012c17ebc36b
1311,028fcf4ba99e,0201b72268292f
1312,02900ef1e21d,0201e8bac58ef9
1313,0290fc8eb5f9,0202a1df9289a2
1314,02916fe3badf,0202fbbc95a529
1315,0291f7b389ef,0203658e4c2b30
1316,02920611110c,020370bfa995e1
1317,02929f56013e,0203e82b153765
1318,02936fd820df,02048a9fe06521
1319,0293e035b7c0,0204e22bd3c3d9
1320,029409d0e613,020502965a6ab5
1321,0294bcd20b79,02058e0d2ba94f
1322,02950ec91c1d,0205cde913d45e
1323,029594c61529,0206364cb126ab
1324,02966d8043db,0206df25b21c0e
1325,029687e4b40f,0206f3b56f1bf9
1326,029710239220,02075dda4d5bba
1327,029791148322,0207c24e0daf28
1328,0298118a0623,02082661550112
1329,0298b4ebdd69,0208a5a91189b8
1330,02991c305c38,0208f61bb8f212
1331,0299e00cdec0,02098eafccbaf3
1332,029a6ef510dd,0209fe02dfff43
1333,029ad14165a2,020a4a95a6daf6
1334,029b43945f87,020aa3a41dd717
1335,029bab570856,020af477bf7f8f
1336,029c12e44225,020b45218cb44f
1337,029c8abb2b15,020ba27b236c06
1338,029d72d079e5,020c5742d630b2
1339,029dbad6e275,020c8f5d21bf41
1340,029e0a167d14,020ccd17b64dd4
1341,029ee72b10ce,020d794bb99e96
1342,029f55c189ab,020dcf6ede66ca
1343,029fe42c4cc8,020e3e5c67124d
1344,02a03c669b78,020e83148f4506
1345,02a0ebdef4d7,020f0bbfefeac2
1346,02a12b207056,020f3d0480e2ea
1347,02a1ea3324d4,020fd1d6125b9d
1348,02a2384b8270,02100ea91073d7
1349,02a2b520b86a,02106fe297db22
1350,02a308020e10,0210b06f515a06
1351,02a3cc834a99,0211497a13b441
1352,02a46e5811dc,0211c7831a3ee6
1353,02a4fdb63bfb,0212372a94fb08
1354,02a50b574216,021241c7cc0e71
1355,02a586f0a10d,0212a209997890
1356,02a65cbb24b9,021348882970c7
